texto;class
Poeta e padre nicaraguense Ernesto Cardenal morre aos 95 https://t.co/hTzBw5jd3L;teste
"Capital palestina proposta por Trump é vista como jaula por moradores locais
https://t.co/FEBMqFtj9O";teste
"Governo que anistiou amotinados no Espírito Santo propõe reajuste de 40% a policiais
https://t.co/cyxm2lx6T1";teste
"Policiais aceitam proposta e decidem encerrar motim no Ceará
https://t.co/BIR8yyizld";teste
"As histórias reveladas pelos documentos que a polícia secreta da Alemanha Oriental não conseguiu destruir
https://t.co/Krl60MLKG2";teste
"Modernismo paulista tentou apagar ebulição do Rio nos anos 1920
https://t.co/PxtQmXOuXD";teste
"Dramaturgo Tiago Rodrigues vem a festival de teatro horrorizado com Bolsonaro
https://t.co/eekNM50vsG";teste
"Grifes em Paris defendem luxo a qualquer custo em tempos de coronavírus
https://t.co/8EUo917697";teste
"Novo presidente uruguaio toma posse e promete fortalecer Mercosul
https://t.co/WpCbO4J8g7";teste
"Direita se divide entre defesa de Bolsonaro e ataques a STF e Congresso ao tratar de manifestação
https://t.co/ZdX12xriFV";teste
"Juju Salimeni lidera disputa de mulheres na busca por musa fitness: 'Me senti o capitão Nascimento'
https://t.co/5rgQzIW0aQ";teste
Pete Buttgieg desiste da corrida pela candidatura democrata à Presidência dos EUA https://t.co/nCHP0J3tCm;teste
"O golpismo tem que custar caro; Bolsonaro convocou um golpe de Estado; não aconteceu nada com ele. Leia mais na coluna de Celso Rocha de Barros (via @NPTO)

https://t.co/ZKPYyVaUbt";teste
"Museus nos EUA ampliam espaço de mulheres em seus acervos
https://t.co/x5PxgCjbrB";teste
Balenciaga aposta em looks neogóticos com direito a olhos de vampiro em Paris https://t.co/bBEbnQZOXv;teste
Gleisi Hoffmann e Lindbergh Faria são hostilizados em hotel no Rio https://t.co/b8guTRZY5N;teste
BBB 20: Em conversa com Gui, Victor dispara: 'Eu te amo, independentemente de você me amar' https://t.co/6QcBGNm09y;teste
"Entrega da declaração do Imposto de Renda 2020 começa nesta segunda-feira
https://t.co/508Q9wyjg4";teste
"Ofensas a investidor paralisam jogos do Campeonato Alemão
https://t.co/811pREWyXk";teste
Biografia desconstrói mitos que Elke Maravilha criou ao longo da vida https://t.co/htfnntH3qQ;teste
Moradores gregos queimam centro de acolhimento para impedir que refugiados o utilizem https://t.co/6TCQDYq7XI;teste
"Pombo entra em avião na Índia e faz voo atrasar meia hora; Animal estava escondido nas prateleiras das bagagens
https://t.co/QOYNC5Qb7H";teste
"Louvre fecha as portas temporariamente por causa do coronavírus
https://t.co/PLbXLIsboB";teste
"Bebê recém-nascida é resgatada de bueiro na zona norte de São Paulo
https://t.co/TIvNFlujXl";teste
Ofensas a investidor paralisam jogos do Campeonato Alemão https://t.co/811pREWyXk;teste
Madonna cancela mais um show da turnê 'Madame X' devido a lesão no joelho https://t.co/QzG7roUT9h;teste
"Katy Perry e Orlando Bloom dizem estar tranquilos com preparativos de casamento
https://t.co/ElkHfJ766l";teste
Com gol de Vinícius Junior, Real vence o Barça e volta à ponta https://t.co/6tW7GeCQB0;teste
"Presidente afegão rejeita demanda do Taleban em acordo de paz assinado com EUA
https://t.co/ej4zAX9xGV";teste
Pesquisadores questionam critérios da Capes em novo modelo de concessão de bolsas https://t.co/E6eazDSeYm;teste
Vice-presidente dos EUA diz que, apesar de coronavírus, mercado de ações voltará https://t.co/iKXbtW5JrO;teste
"Confira as previsões astrológicas da semana de 2 a 8 de março
https://t.co/HkfzNQARwx";teste
"A capital, onde houve três mortes, está em estágio de alerta. A outra morte ocorreu em Mesquita
https://t.co/5WFBOpRXfC";teste
E! terá reality com Lais Ribeiro sobre modelos transexuais: 'Estamos evoluindo junto à história' https://t.co/6ckKggm56k;teste
"Com salário pago por parceiros, Atlético-MG fecha com Sampaoli
https://t.co/RBeKHBONfT";teste
Thiago Wild se torna o mais jovem tenista brasileiro a ganhar título da ATP https://t.co/Ys0q8gTdmw;teste
"No Congresso, Fernández anuncia projeto de legalização do aborto e negociação da dívida
https://t.co/TXdycBpEU3";teste
No Rio, Museu Casa do Pontal sofre mais uma inundação https://t.co/RrC5F4cyR7;teste
"Quatro cinco um | Arminio Fraga tenta persuadir tecnocratas e intelectuais de que reduzir a desigualdade é condição necessária para o crescimento
https://t.co/tc4MLyI2zY";teste
"Papa Francisco cancela ida a retiro de quaresma devido a gripe
https://t.co/XhTajEcwcA";teste
"Soldado se emociona ao ver égua morrer durante operação militar
https://t.co/fauj9ERQ6r";teste
Sobe para 252 o número de casos suspeitos de coronavírus no Brasil https://t.co/FwcFzJAK7E;teste
"Linha de chegada | A israelense Lonah Salpeter e o etíope Birhanu Legese foram os campeões da Maratona de Tóquio na manhã deste domingo (via @patipamplona)

https://t.co/3tnCdyMO3J";teste
"Ruy Castro | A quebra da cadeia; enquanto havia os cantores e os compositores, as músicas atravessavam gerações

https://t.co/5zTbmWGnaU";teste
Em posse de presidente uruguaio, Bolsonaro é aplaudido e vaiado em frente ao Congresso https://t.co/balpqeODbs;teste
Grupo de pesquisa italiano diz ter achado mutação que gerou epidemia de coronavírus https://t.co/QOHigAKjoC;teste
Radialista, foi a voz da amizade por quase 60 anos https://t.co/Ws7h9ntyHi;teste
"Marcos Lisboa | A turma do fundão; a prioridade deveria ser a PEC emergencial para evitar problemas fiscais neste ano

https://t.co/cEt3wvO4VH";teste
Novo presidente uruguaio toma posse e promete fortalecer Mercosul https://t.co/WpCbO50JEH;teste
Itália anuncia novo pacote econômico por causa do coronavírus https://t.co/7XHcIuE2dP;teste
"Prefeitura do Rio censura mostra com imagem de santa com pênis e homens nus
https://t.co/RKS0g9hSCQ";teste
Dramaturgo Tiago Rodrigues vem a festival de teatro horrorizado com Bolsonaro https://t.co/eekNM50vsG;teste
".@vtorresfreire | Salário não cresce faz um ano e ainda pode pegar coronavírus

https://t.co/DkGRKShOcv";teste
Juju Salimeni lidera disputa de mulheres na busca por musa fitness: 'Me senti o capitão Nascimento' https://t.co/5rgQzIW0aQ;teste
".@sylviacolombo | Guerra do Paraguai terminou há 150 anos, mas feridas seguem abertas

https://t.co/uNikqoNg4D";teste
"Quando as máquinas podem decidir sozinhas o que fazer, como proceder quando as coisas dão errado? Em um carro autônomo, por exemplo, de quem é a culpa em caso de acidente?

Entenda no especial sobre inteligência artificial da Folha (por @hernandesraph)

https://t.co/FOpu4t1Lw4";teste
".@PVC | Saga de brasileiros na fase de grupos da Libertadores começa nesta semana

https://t.co/Fqq7Gf6DyV";teste
Atlético-MG anuncia a contratação do técnico Jorge Sampaoli https://t.co/RBeKHC6oEt;teste
Mesmo debaixo de chuva, Anitta arrasta multidão e lota Ibirapuera em SP https://t.co/MWLy1wvxbi;teste
Fernández anuncia projeto de legalização do aborto e negociação da dívida argentina https://t.co/TXdycBHgiD;teste
"Dois morrem durante chuvas no Rio (@folha_cotidiano)
 https://t.co/5WFBOpRXfC";teste
"Janio de Freitas | O mau cheiro do golpismo

https://t.co/GhnIV0ph5e";teste
"Campeonato Paulista: São Paulo tenta embalar antes de estreia na Libertadores
https://t.co/TYOL5SvQTH";teste
Governo e polícias do Espírito Santo negociam reajuste sob sombra do motim de 2017 https://t.co/cyxm2lOIhB;teste
"Samuel Pessôa | Jamais negar a política; a negação da política coloca o Planalto em rota de colisão com o Congresso

https://t.co/CrHUqLuzGt";teste
Sobe para 6 o número de mortos no naufrágio no AP https://t.co/jVhkJ3AKe1;teste
". @MarceloNLeite | Um coronavírus para viralizar as evidências

https://t.co/0DFyoLoxpZ";teste
"Apesar de incômodo com postagem de vídeo por Bolsonaro, 'hienas' incomodou mais STF

https://t.co/0DxwvPxHCL";teste
Dois morrem durante chuvas no Rio https://t.co/5WFBOpRXfC;teste
"""Se o juiz não reage imediatamente assim que acontecem as ofensas, o regulamento pode ser bem feito, mas inútil"", diz a historiadora Brenda Elsey, da Fare, rede de entidades que combatem a discriminação no futebol (via @folhaesporte)

https://t.co/nBR7lCxdwV";teste
"Palavra Aberta | A internet nos deu poder de produzir e disseminar informações, sem necessariamente nos preparar para as responsabilidades (via @PalavraAberta) 

https://t.co/59x64r3DVr";teste
Presidente afegão rejeita demanda do Taleban em acordo de paz assinado com EUA https://t.co/ej4zAWRWPn;teste
RT @eduardosombini: É um erro elementar supor que candidatos moderados tenham mais chance na disputa contra Trump, escreve ⁦@iavelar⁩. Bom…;teste
RT @bh_rodrigues: No livro “Pé-frio, futebol e neve no Brasil”, @henriqueporto conta algumas histórias de jogos do futebol brasileiro que f…;teste
".@brunoboghossian  Ações de Moro em defesa de Bolsonaro cumprem função política

https://t.co/goomxNlFXX";teste
"Tostão | A figura poderosa de Maradona deve constranger Lionel Messi

https://t.co/7lmWzVoGcr";teste
".@mauriciostycer | Como 'Watchmen', 'Hunters' é uma ficção desvairada que fala da realidade

https://t.co/6WX7yYBrZG";teste
"Quase 335 mil toneladas de inseticidas, herbicidas e fungicidas desembarcaram no país de janeiro a dezembro (via @folha_mercado)

 https://t.co/4WYthGOnYS";teste
"Silvio Santos está de volta em versão inédita, mas só pela TV. Leia na coluna Zapping de @Padig 

https://t.co/koSXLhjY2f";teste
Em Paris, grifes tentam provar porque suas roupas ainda valem tanto dinheiro https://t.co/8EUo917697;teste
"Folha promove seminário sobre doenças raras; com inscrições gratuitas, evento ocorre em São Paulo em 3 de março; veja programação

https://t.co/PT7TazC693";teste
"Um bom modo de enfrentar a contaminação pelo preconceito é oferecer informação (via @folha_ombudsman)

https://t.co/POHSvik7x1";teste
As histórias reveladas pelos documentos que a polícia secreta da Alemanha Oriental não conseguiu destruir https://t.co/Krl60N3m4C;teste
"Antonio Prata @antonioprata | Obituário dos 'cancelados'

https://t.co/bWaqGL3IgN";teste
"Metade dos brasileiros acredita que renda vai aumentar em 2020, diz banco. Leia na coluna Painel S.A. de @JoanaCunhaO 

https://t.co/rDJFsx9JM5";teste
Cafeteria no ABC paulista mistura café com blues e oferece cardápio extenso numa atmosfera especial https://t.co/e8f4XiJzxQ;teste
Indústria e Congresso reagem e avisam governo que resistirão a corte unilateral de tarifa comum do Mercosul https://t.co/LsyKLE35HC;teste
"Ricardo Araújo Pereira | Brasil tem Dr. Jair e Mr. Bolsonaro, um é presidente e outro apoia o presidente

https://t.co/RnuymnjlMQ";teste
"Painel, de @mattoso_camila | TCU suspende consultoria de R$ 12,3 milhões no Serpro

https://t.co/Bs8LnNf9gM";teste
Nível de poluição na China cai drasticamente após epidemia de coronavírus https://t.co/zzJ6Kt4TID;teste
"Hélio Schwartsman | Direito à morte

https://t.co/IlMHh16stY";teste
"Amazon barra 1 milhão de produtos por propaganda falsa sobre coronavírus; Empresa também removeu produtos com preços considerados abusivos
https://t.co/n1ZQEN5pQm";teste
Ernesto chama estudo do MIT de artigo de blog para desestabilizar transição na Bolívia https://t.co/ElTgYBVEK0;teste
"Elio Gaspari | Diante do motim, Sergio Moro, o 'Tigre' de Curitiba, miou em Fortaleza

https://t.co/zdZVsnMQ3l";teste
Louvre fecha as portas temporariamente por causa do coronavírus https://t.co/PLbXLIaAx3;teste
"A diminuição de emissão de poluentes está relacionada à desaceleração econômica após o surto (via @folha_ambiente)

 https://t.co/zzJ6Kt4TID";teste
".@monicabergamo | 'Bolsonaro é um cara que chora e se sente sozinho', diz Antonia Fontenelle

https://t.co/LeIqmRf4tH";teste
RT @LeandroColon: Baita reportagem de @FZanini na Folha de hj: Asfaltada, estrada da soja impulsiona exportação, mas permanece precária htt…;teste
"Bernardo Carvalho | A democracia, assim como a civilização, nunca está dada

https://t.co/DmSHwKS5Ir";teste
"Sistema de saúde que leva famílias à falência será crucial para definir rival de Trump; prioridade de eleitores democratas, tema é drama dos EUA, onde não há sistema público universal (Via @folha_mundo)

 https://t.co/Gb1DnIbmUv";teste
RT @scolese: A transparência piorou no governo Bolsonaro? Levantamento de dados da FGV revela que, apesar da resistência, governo mantém pa…;teste
RT @analuizaalbuq: Na @folha, um histórico da influência das milícias nas eleições, como agem e o que esperar em 2020. “Policiais militares…;teste
"Cerca de 34% das interações nas redes com menções ao coronavírus são irônicas ou bem-humoradas, segundo um estudo da Diretoria de Análise de Políticas Públicas da FGV (via @folhaequilibrio) 

https://t.co/wz9n1LQU6X";teste
"RT @DeltaFolha: Reportagem que publicamos hoje, sobre as manifestações de 15 de março (@_danielmariani e @tak_fabio). 

https://t.co/s6qW01…";teste
RT @MichaelViriato: Nesta semana o mercado financeiro vivenciou momentos só antes vistos na crise financeira de 2008. O momento é uma oport…;teste
Papa Francisco cancela ida a retiro de quaresma devido à gripe https://t.co/XhTajEcwcA;teste
"‘Quero um dia conseguir dialogar sobre a minha irmã com direita, centro e esquerda’, diz Anielle Franco. Leia no blog 'Preta, preto, pretinhos' de @denmota:

https://t.co/8jJ3iVYDXT";teste
RT @scolese: Obra final do Rodoanel de SP terá até chip em caminhões para atenuar desgaste tucano @ze_marques @folha_poder https://t.co/u0w…;teste
RT @angelapinho: Organismos internacionais costumam ser diplomáticos ao falar de realidades nacionais, mas aqui Andreas Schleicher joga a r…;teste
"A proposta altera a Lei de Execução Penal para determinar que cada preso pague ao Estado seu custo na prisão e, caso não possua recursos próprios, trabalhe para ressarcir. Não detalha, no entanto, quanto seria a cobrança (via @folha_cotidiano)

 https://t.co/oymXHqnFA0";teste
"Roberto Dias | Com coronavírus, Bolsonaro faz até Trump parecer estadista

https://t.co/0hEx0O0s8k";teste
"O atual governo foi responsável pelos últimos 51 km, ao norte do município de Novo Progresso (PA), que agora deve experimentar um boom numa região já com grande pressão sobre o ambiente (via @folha_mercado)

 https://t.co/cZ04W7KSjl";teste
"Com 8 de 22 ministros oriundos das Forças Armadas, Bolsonaro tem um dos governos mais militarizados da história (via @folha_poder) 

 https://t.co/VT7vTjzPny";teste
O QUE A FOLHA PENSA | Pobres na fila: Governo Bolsonaro erra ao poupar no Bolsa Família, enquanto cede a militares. https://t.co/Y0zIZWWpHb https://t.co/EPYGK8iJCT;teste
"No topo do poder europeu, mulheres abrem caminho para nova geração
https://t.co/PylLU5Ik5R";teste
"Veja eventos que foram cancelados ao redor do mundo por causa do coronavírus
https://t.co/OBBS3FbAAz";teste
Bom dia, esta é a capa da #folha deste domingo (1º). Acesse https://t.co/OUrEFevL3e para ler mais. #folhadespaulo #fsp https://t.co/0GzX5IK1c9;teste
Leitor diz que, ao ceder a pressão no caso do Ceará, Bolsonaro se assemelha a Salazar https://t.co/WBAy2J7DYr;teste
Mariano Rumor desiste de formar novo governo de coalizão na Itália https://t.co/z4j4CsIIK8;teste
Alvo de tentativa de censura, 'Macunaíma' é aula de moral e civismo https://t.co/djNz8g17zm;teste
Desigualdade togada https://t.co/CiamXmpDuY;teste
Leia trecho do novo romance de Santiago Nazarian https://t.co/2EtY79AKqA;teste
Combate ao coronavírus vira novidade na eleição israelense https://t.co/UY1lWp8eaU;teste
Sucesso editorial estrondoso, 'Diário de Pilar' vira série de TV para crianças https://t.co/nSZexBwHdO;teste
Capital palestina proposta por Trump é vista como jaula por moradores locais https://t.co/FEBMqFtj9O;teste
